jellycatid,jellycatname,category,link,imagelink,datecreated
e9c7c0d1-9fc1-4460-bf9a-3aec4e440c13,Bartholomew Bear Pumpkin,Collections/Super Softies,/us/bartholomew-bear-pumpkin-barl2pum/,https://www.jellycat.com/images/products/medium/BARL2PUM.jpg,2024-01-13 10:08:33
9db07829-53a7-45b5-98a4-9aa4c8c03d4b,Bashful Luxe Bunny Azure,Collections/Bashful Bunnies,/us/bashful-luxe-bunny-azure-bas3azu/,https://www.jellycat.com/images/products/medium/BAS3AZU.jpg,2024-01-13 10:08:33
5a60711b-1c4a-4b06-9a4c-88e7b722d3ae,All Kinds of Cats Book,Books/Story Books,/us/all-kinds-of-cats-book-bk4cats/,https://www.jellycat.com/images/products/medium/BK4CATS.jpg,2024-01-13 10:08:33
1a613929-8434-4a40-9835-acf8efc3251d,Fergus Frog,Collections/Super Softies,/us/fergus-frog-ff3fe/,https://www.jellycat.com/images/products/medium/FF3FE.jpg,2024-01-13 10:08:33
d138ffe3-3955-45de-9ebf-f0fc81065fe7,Jellycat Head Giant,Collections/Super Softies,/us/jellycat-head-giant-jelc1d/,https://www.jellycat.com/images/products/medium/JELC1D.jpg,2024-01-13 10:08:33
2e155cc0-1d65-46ec-a7b7-b354caad9cf3,Jellycat Jack,Collections/Super Softies,/us/jellycat-jack-jelc3m/,https://www.jellycat.com/images/products/medium/JELC3M.jpg,2024-01-13 10:08:33
670ff705-1913-4fb4-87ec-615c97cef092,Jellycat Bag Charm,Collections/Super Softies,/us/jellycat-bag-charm-jelc4bc/,https://www.jellycat.com/images/products/medium/JELC4BC.jpg,2024-01-13 10:08:33
afc390df-e5dd-4ce1-85c0-2ecc6a894219,Jellycat Bag,Collections/Super Softies,/us/jellycat-bag-jelc4bg/,https://www.jellycat.com/images/products/medium/JELC4BG.jpg,2024-01-13 10:08:33
cdfcad47-a4dd-4a41-b466-186670502581,Junglie Monkey,Collections/Super Softies,/us/junglie-monkey-jun3mk/,https://www.jellycat.com/images/products/medium/JUN3MK.jpg,2024-01-13 10:08:33
3a686dde-f7c5-4dba-8d2f-c090f439bd5b,Truffles Sheep,Collections/Super Softies,/us/truffles-sheep-tr2se/,https://www.jellycat.com/images/products/medium/TR2SE.jpg,2024-01-13 10:08:33
0bcf074e-03a3-45e6-b95d-30ea316a0e44,Darvin Dragon,Collections/Colourful & Quirky,/us/darvin-dragon-dar3d/,https://www.jellycat.com/images/products/medium/DAR3D.jpg,2024-01-13 10:08:33
b4d7ff66-c5e7-47e9-8b02-824048312cee,Golden Dragon,Collections/Beautifully Scrumptious,/us/golden-dragon-gld2dd/,https://www.jellycat.com/images/products/medium/GLD2DD.jpg,2024-01-13 10:08:33
2abe9733-3a60-4405-bb32-dfc8242133e0,Golden Dragon Bag Charm,Bags/Bag Charms,/us/golden-dragon-bag-charm-gld4bc/,https://www.jellycat.com/images/products/medium/GLD4BC.jpg,2024-01-13 10:08:33
2501bbf7-fc3a-4f45-a9b2-fc3ce130dcfc,Lavender Dragon Bag Charm,Bags/Bag Charms,/us/lavender-dragon-bag-charm-lav4bc/,https://www.jellycat.com/images/products/medium/LAV4BC.jpg,2024-01-13 10:08:33
255d903f-f76c-464b-8b60-b4c961c97f83,Little Dragon Bag Charm,Bags/Bag Charms,/us/little-dragon-bag-charm-ldg4bc/,https://www.jellycat.com/images/products/medium/LDG4BC.jpg,2024-01-13 10:08:33
712c498b-8bf2-455e-9d27-b02e7c3e2206,Rose Dragon Bag Charm,Bags/Bag Charms,/us/rose-dragon-bag-charm-rose4bc/,https://www.jellycat.com/images/products/medium/ROSE4BC.jpg,2024-01-13 10:08:33
04aaa1bf-17f5-4f45-8f31-eab1fee97359,Snow Dragon Bag Charm,Bags/Bag Charms,/us/snow-dragon-bag-charm-snw4bc/,https://www.jellycat.com/images/products/medium/SNW4BC.jpg,2024-01-13 10:08:33
26862dae-8782-466e-be08-ccf3b592ab56,Aimee Sheep,Collections/Colourful & Quirky,/us/aimee-sheep-ame2s/,https://www.jellycat.com/images/products/medium/AME2S.jpg,2024-01-13 10:08:33
3f587d6c-25a9-4f4a-938a-d85ece632d7a,Bashful Red Love Heart Bunny,Collections/Colourful & Quirky,/us/bashful-red-love-heart-bunny-bb3love/,https://www.jellycat.com/images/products/medium/BB3LOVE.jpg,2024-01-13 10:08:33
b8aee278-dcd9-4c70-9425-e446f8a63311,Fabian Frog Prince,Collections/Colourful & Quirky,/us/fabian-frog-prince-fp3fab/,https://www.jellycat.com/images/products/medium/FP3FAB.jpg,2024-01-13 10:08:33
e8a0905a-32ae-450b-aabe-0743730240bf,Loulou Love Bug,Collections/Colourful & Quirky,/us/loulou-love-bug-l6lbug/,https://www.jellycat.com/images/products/medium/L6LBUG.jpg,2024-01-13 10:08:33
da24141b-7d87-42d7-8dda-13b97ec51724,Amore Bunny,Collections/Super Softies,/us/amore-bunny-am2b/,https://www.jellycat.com/images/products/medium/AM2B.jpg,2024-01-13 10:08:33
d4288880-7c98-4905-9c51-59e3fda632ec,Bibbly Bobbly Sheep,Collections/Colourful & Quirky,/us/bibbly-bobbly-sheep-b2sh/,https://www.jellycat.com/images/products/medium/B2SH.jpg,2024-01-13 10:08:33
b9cdffbb-9d90-4029-9527-966f99f2ecdd,Brynlee Bee,Collections/Colourful & Quirky,/us/brynlee-bee-b3bee/,https://www.jellycat.com/images/products/medium/B3BEE.jpg,2024-01-13 10:08:33
48a177ba-1546-4846-b219-075c1b57209c,Bartholomew Bear Bathrobe,Collections/Super Softies,/us/bartholomew-bear-bathrobe-barm2br/,https://www.jellycat.com/images/products/medium/BARM2BR.jpg,2024-01-13 10:08:33
05931229-418f-4b08-85e6-232c87a111c6,Bashful Duckling,Collections/Bashfuls,/us/bashful-duckling-bas3dck/,https://www.jellycat.com/images/products/medium/BAS3DCK.jpg,2024-01-13 10:08:33
31abfdb6-750a-440f-b2d9-6efe541b8961,Bashful Moss Bunny,Collections/Bashful Bunnies,/us/bashful-moss-bunny-bas3moss/,https://www.jellycat.com/images/products/medium/BAS3MOSS.jpg,2024-01-13 10:08:33
7d2f2513-dae2-44f1-b345-322f791938c4,Bashful Viola Bunny,Collections/Bashful Bunnies,/us/bashful-viola-bunny-bas3vb/,https://www.jellycat.com/images/products/medium/BAS3VB.jpg,2024-01-13 10:08:33
5f034e6c-811d-4248-be93-01dd09333278,Bashful Bunny with Carrot,Collections/Bashful Bunnies,/us/bashful-bunny-with-carrot-bb6c/,https://www.jellycat.com/images/products/medium/BB6C.jpg,2024-01-13 10:08:33
613dc72c-e969-4b77-946e-7eb3d0c78cbe,Bashful Bunny with Daffodil,Collections/Bashful Bunnies,/us/bashful-bunny-with-daffodil-bb6df/,https://www.jellycat.com/images/products/medium/BB6DF.jpg,2024-01-13 10:08:33
d9ddd921-3c3e-4d8b-b1b8-406cb8d3956e,Lottie Fairy Bunny Book,Books/Story Books,/us/lottie-fairy-bunny-book-bk4lotbf/,https://www.jellycat.com/images/products/medium/BK4LOTBF.jpg,2024-01-13 10:08:33
3e7a8f8f-685d-4a97-8749-13dcb625fe9f,Blossom Cherry Bunny,Collections/Blossom Bunnies,/us/blossom-cherry-bunny-bl3che/,https://www.jellycat.com/images/products/medium/BL3CHE.jpg,2024-01-13 10:08:33
64ceea83-dd03-4bf0-950f-fa843110d35d,Dainty Dessert Bunny Cupcake,Amuseables/Food & Drink,/us/dainty-dessert-bunny-cupcake-dd3bc/,https://www.jellycat.com/images/products/medium/DD3BC.jpg,2024-01-13 10:08:33
81a3fd8f-365e-4825-92ae-dcc667b1a348,Dainty Dessert Bunny Macaron,Amuseables/Food & Drink,/us/dainty-dessert-bunny-macaron-dd3bm/,https://www.jellycat.com/images/products/medium/DD3BM.jpg,2024-01-13 10:08:33
99657005-287e-40a9-b449-c8fb44ba125d,Fluffy Chicken,Collections/Pocket Pals,/us/fluffy-chicken-f6ch/,https://www.jellycat.com/images/products/medium/F6CH.jpg,2024-01-13 10:08:33
27cc7648-fb7b-4acc-93e3-885ce020959f,Fluffy Duck,Collections/Pocket Pals,/us/fluffy-duck-f6du/,https://www.jellycat.com/images/products/medium/F6DU.jpg,2024-01-13 10:08:33
22587d95-1789-49ab-8c07-cb410e03c057,Finnegan Frog,Collections/Colourful & Quirky,/us/finnegan-frog-fin3frn/,https://www.jellycat.com/images/products/medium/FIN3FRN.jpg,2024-01-13 10:08:33
db7d0fdc-bac1-4688-a1fd-a80c50b7b915,Lottie Bunny Fairy,Collections/Dressed Toys,/us/lottie-bunny-fairy-lot3fb/,https://www.jellycat.com/images/products/medium/LOT3FB.jpg,2024-01-13 10:08:33
52995357-9cd5-4be9-92fa-21e1abfe7b43,Smudge Rabbit Big,Collections/Super Softies,/us/smudge-rabbit-big-smg2rb/,https://www.jellycat.com/images/products/medium/SMG2RB.jpg,2024-01-13 10:08:33
0f994bc9-3350-409f-9ca5-3402192a2e2a,Amore Corgi,Collections/Super Softies,/us/amore-corgi-am2cor/,https://www.jellycat.com/images/products/medium/AM2COR.jpg,2024-01-13 10:08:33
89733de2-8876-433e-91ae-57a1f2773278,Bashful Pegasus,Collections/Bashfuls,/us/bashful-pegasus-bas3peg/,https://www.jellycat.com/images/products/medium/BAS3PEG.jpg,2024-01-13 10:08:33
5f56b54f-bcd1-4769-92f7-41298c6a32a9,If I Were an Owl Board Book,Books/If I Were Books,/us/if-i-were-an-owl-board-book-bb444owln/,https://www.jellycat.com/images/products/medium/BB444OWLN.jpg,2024-01-13 10:08:33
